"companyId","companyName","ReviewsCount","AggregateRating"
"5310084","Voya India","437.0","3.7"
"123603163","Petrus Technologies","26.0","3.7"
"124777769","Call Solutions Technology","4.0","4.9"
"5159306","I Cap Financial Services","17.0","3.9"
"4540882","Rohde & Schwarz","65.0","3.7"
"124315","Ralco Synergy","23.0","3.5"
"6818697","Compliancequest","32.0","4.4"
"125124261","Suyog Infra Solutions","",""
"1224186","Taylor & Francis","31.0","3.2"
"124654594","Opptra","",""
"4988142","Rehan Akhter Italian Granite & Marbles","",""
"124029356","GKM It","61.0","4.8"
"4360060","Albatroz Solutions","3.0","5.0"
"123742743","Ampleton Power Sollution","",""
"4608322","Shaft Software Solutions","",""
"123617759","Scientific Mes Technik","22.0","3.5"
"125090955","Eniac Systems","",""
"6515098","Lets Set Destinations","",""
"275401","Prestige Group","508.0","4.3"
"3113102","Trikona Pharmaceuticals","33.0","4.3"
"918508","Cico Technologies","92.0","4.1"
"123831165","STG Labs","40.0","3.9"
"4053718","RAKUTENINDIAENTERPRISEPVTLTD","476.0","3.5"
"123997502","Madhura Engineering Services Privated Limited ","11.0","4.6"
"124333540","Kforce Systems","",""
"124045228","Saanso Pharma Pvt. Ltd","26.0","3.8"
"398315","Velocis","864.0","3.8"
"5648786","Spot Your Leaders","",""
"124214036","Itester","",""
"1034576","Switchgears & Structurals India","8.0","4.6"
"125059795","C&B Designs","",""
"124016146","Bss Microfinance","292.0","3.6"
"125121539","Skaly","4.0","1.2"
"124482226","Jetup Innovation Consulting Llp","",""
"123513995","Techotlist","",""
"3036008","Jobility","13.0","4.7"
"4690804","Indian Institute for Human Settlements (IIHS)","37.0","4.5"
"955462","Achala IT Solutions","68.0","3.3"
"3352202","Vivenns Global Priavate Limited","",""
"5395372","Healthcubed","10.0","4.5"
"123722825","SLV Housing","11.0","3.8"
"4259464","Metalex Cryogenics","11.0","3.0"
"720039","Teklink Software","33.0","4.1"
"124750263","Wavity","18.0","4.0"
"123801389","Mobiloitte","343.0","3.3"
"124926783","Tradeweb","",""
"123585907","NMD","23.0","4.7"
"123909635","Hownwhy","",""
"123781602","SHRIRANG AUTOMATION CONTROLS","5.0","3.3"
"7115067","Spiralyze","",""
"124079868","Teamscart","4.0","3.4"
"123747311","CG Resettlement","",""
"123577251","Summentorpro","3.0","2.4"
"124038458","Club Concierge","10.0","2.3"
"3829844","Sreesha Enterprises","3.0","1.0"
"5522376","UWorld","40.0","3.5"
"123536935","CLO Virtual Fashion","2.0","3.0"
"4877030","1cloudhub","23.0","3.9"
"4355326","The Samhita Academy","3.0","3.7"
"125097373","Travash Software Solutions","8.0","3.6"
"4590316","Pragma Edge Software Services","37.0","3.4"
"2030082","Catchpoint","30.0","4.4"
"5616238","Support Revolution","5.0","2.2"
"123512541","Kanerika Software","145.0","4.4"
"1686028","Taal Tech India","265.0","3.9"
"3503014","Natural Capsules","22.0","3.6"
"123746341","Saahas Zero Waste","25.0","4.1"
"125116853","House Of Bhandari Hittco","",""
"1081702","Barracuda Networks","54.0","3.6"
"125116829","Newzen Green Energy India","",""
"3760118","Tech Vedika Software","35.0","3.4"
"5292712","Graebel","5.0","3.3"
"123717937","Foundation Ai","41.0","3.5"
"124595678","Turium Ai","",""
"124364712","Coupang","11.0","2.6"
"2902754","Netradyne","82.0","3.1"
"2518514","Appen","85.0","3.8"
"6048884","Celonis","11.0","3.8"
"5817824","Wsaudiology","26.0","3.1"
"124747957","Vance","5.0","2.5"
"123487721","JB Poindexter & Co","47.0","2.6"
"6797527","Referralboard","",""
"124471918","Cognisive Solutions","8.0","4.7"
"124468082","Alviz Electro","15.0","4.9"
"124650444","Regency Technologies","",""
"124650442","SAP Fioneer","17.0","3.4"
"5950300","Data Economy","63.0","3.7"
"124012736","Cimpress","400.0","3.9"
"1813186","Nagravision","121.0","3.6"
"5211778","Statistics & Data Corporation (SDC)","6.0","2.5"
"123505953","Symplr","49.0","3.7"
"124769465","Side","5.0","3.6"
"124546640","Aqilea","3.0","3.8"
"124335122","Barak Brazos Engineering Llp","51.0","3.8"
"123921883","NR Steel Services","",""
"5749424","Proficient Insight Consulting","",""
"125060439","Usharo Media Graphics","",""
"124151870","Macsof","9.0","2.6"
"2594766","Orangepeople","6.0","3.4"
"125056531","Conglomerateit Services","",""
"6315328","Elastic Technologies","9.0","4.0"
"125117259","Hotel Kandhasamy","",""
"730309","Sowparnika","167.0","3.7"
"6150044","Chryselys","32.0","3.5"
"4429040","Fusion Plus Solutions","",""
"24133","Vertafore","174.0","3.9"
"124687184","Aryagami Cloud Services","5.0","4.0"
"124128690","Ventra Health","142.0","3.0"
"6085530","Dental Avenue Ind","21.0","4.1"
"1116784","Skyfi Education Labs","12.0","2.6"
"1049746","Abacus Service","",""
"124973861","Talentzo","",""
"124268654","Tetrahed","",""
"3069754","PIERIAN ","443.0","3.5"
"124274208","Arishtha Safety Products India","6.0","3.7"
"5935658","Wrtr Ink Llp","",""
"2636822","Spotline Software Solutions","",""
"123508195","kipi.bi","275.0","4.0"
"5393262","Rolling Rock Software","24.0","3.0"
"123935057","Hivision Construction","",""
"124470712","Fingers Digital Services","",""
"4817344","Mvs Acmei Technologies","190.0","4.0"
"6563474","Shilpa Siri","2.0","5.0"
"125077063","Dhatvi Business Solutions","",""
"125122899","Sampangi Group Of Companies","6.0","4.5"
"158865","Nalsoft","53.0","2.6"
"125123037","Square Yards","2820.0","3.7"
"6187964","LSR Tudor Infra","16.0","4.1"
"123621141","Filtrec Bharat Manufacturing","13.0","4.7"
"7086973","Kloudportal Technology Solutions","21.0","4.8"
"124709331","Loyalty Methods","29.0","3.2"
"4091212","Legacy Group International","6.0","4.0"
"124135660","Praanaa Health Care","",""
"1007906","Brain4ce Education Solutions","267.0","3.1"
"124404666","Sheng Huei Technology India","",""
"5228220","Hagnos Marketing And Consulting","35.0","3.9"
"124992861","Healthy Honest Foods","2.0","1.2"
"6625182","Cognida","12.0","4.2"
"3007266","Invitron Advanced Analytics Pvt Ltd","79.0","4.2"
"1030826","Relevance Lab","95.0","3.6"
"5914680","Glow Aesthetic Llp","",""
"125057039","Fabgen Interiors","",""
"1057432","Highstreet It Solutions","19.0","3.5"
"2469778","Infiniminds","",""
"159231","Panasonic Life Solutions","2030.0","4.0"
"124844923","RBD Ventures","9.0","4.9"
"3625796","Ushodaya Enterprises","194.0","3.9"
"125120087","Hasiru Realty Llp","",""
"124344346","Fortunearrt Led Lighting","22.0","3.4"
"7095535","Recaero","98.0","3.8"
"124189166","STL Digital","2406.0","3.8"
"125107593","Srie Decors","",""
"3021002","Sorice Solutions","15.0","4.2"
"124630194","Jsmv Resource It","",""
"4862340","Attarwala Human Resource","",""
"1122578","Fusion Software Solutions","",""
"6098048","Parshva Consultancy Services","",""
"6095498","bourntec ","84.0","3.8"
"124883389","Asquareb Educational Solutions","",""
"4534736","Parna Hr Consultants","",""
"829494","Poornam Info Vision","81.0","2.8"
"125122475","Pearls Impex","",""
"123737261","IQEQ","55.0","3.3"
"125118575","Beluru Rangaswamy Harish","",""
"6196104","KMK Ventures","56.0","3.1"
"123889189","Elvago Technologies","",""
"123708599","Ossisto Technologies","131.0","3.8"
"4589546","Nexuscip Study Abroad Llp","",""
"4126284","AAR Consultancy","",""
"1136024","Numeric Technologies India","82.0","4.1"
"6884545","Organo Eco-habitats","30.0","3.4"
"124141074","AML Rightsource","441.0","2.9"
"3806836","Oliveboard Comptech","47.0","4.3"
"123709107","Kairos International School","8.0","3.1"
"397","Ethiraj Associates","",""
"4563632","Somani Technologies","13.0","3.3"
"4258244","Netradyne","82.0","3.1"
"124625318","Epdpl Coliving Operations","",""
"125036619","Dynamic Labz","",""
"497837","Mobily Infotech (MIT)","103.0","3.7"
"3024126","Agilisium","101.0","3.1"
"3251782","Fint Solutions","52.0","4.2"
"6306932","Xencia Technology Solutions","30.0","4.5"
"5975984","Crl Interior And Fit Out","4.0","3.8"
"124027968","Sawaria Pipes","24.0","3.3"
"6290168","Elixr Labs Technologies","22.0","4.3"
"5874130","Docthub Health Tech","13.0","3.7"
"123866265","Srisai  Co. Pty Ltd","",""
"125119633","Nashdom Innovations Llp","",""
"939602","CHL Softech","62.0","3.0"
"124476632","Techxlnc Ai","",""
"5379660","Vistex Asia Pacific","98.0","3.7"
"123808609","Oblytech","",""
"4440844","Rudhra Info Solutions","23.0","3.3"
"4294834","Yitro Business Consultants (p) Ltd","",""
"4579","Tokai Rika Minda","3003.0","3.9"
"125107557","Maan Graphics Pvt Ltd","",""
"124104126","Nanda Professional Services Private Limited","",""
"124216926","Papillon Design House","",""
"124575342","Serko","",""
"1424142","Datasoft Comnet","26.0","4.3"
"5286682","Mirabel Technologies","41.0","3.5"
"124324898","Hylenr Technologies","2.0","3.9"
"123596269","Apex It","13.0","3.6"
"124317474","Aidenai","15.0","3.2"
"3245822","Target","791.0","4.2"
"124883123","Soothsayer Analytics","2.0","2.9"
"123622751","Visionyle Solutions","24.0","4.0"
"123597159","Wisig Networks","10.0","4.0"
"124913887","Foundation Ai","41.0","3.5"
"124699342","Stable Money","7.0","3.4"
"124579960","Neudeep Technologies","4.0","4.9"
"124270496","Intellect Informatics","21.0","3.8"
"123911899","KS World Ventures","",""
"123596689","Intandemly","15.0","2.9"
"239929","Stats Systems India","171.0","3.5"
"124953293","Coface India Credit Management Services","67.0","3.4"
"125118331","Saap Enterprises India Llp","",""
"758813","GNH Solutions","",""
"124779415","Appsistem Tech","3.0","1.9"
"4115254","Rippling","102.0","2.5"
"124301160","Xogar Games","",""
"3500982","42gears Mobility Systems","120.0","4.3"
"124298376","Kognitos","",""
"1227538","EVRY India Pvt Ltd","1313.0","4.2"
"6953147","Index Exchange","4.0","5.0"
"4737082","Verizon Media Group","9.0","4.4"
"5416050","Glance","113.0","3.3"
"124121190","IRP Systems","3.0","3.2"
"5273180","Equisoft India","11.0","4.3"
"3235910","bd","566.0","4.0"
"1833014","Biological E","1807.0","4.2"
"6973795","Optiply","",""
"123702693","Archer Integrated Services","3.0","4.7"
"3864832","MSG Global Solutions","97.0","3.6"
"3311128","MSX International","62.0","3.7"
"4796122","Ball Corporation","83.0","3.0"
"5161456","Fabric","",""
"124375310","Feedback Business Consulting Services","39.0","4.3"
"125046517","Point72","",""
"4922186","Innovatia Technical Services Inc","66.0","4.1"
"123879341","Inspironlabs Software Systems","39.0","4.1"
"6452428","Drivetrain","2.0","1.6"
"124754797","tsworks","2.0","5.0"
"124708087","Quantum Leap","9.0","4.3"
"123917013","Mimecast","11.0","2.6"
"4466884","Aliment Software Technologies Pvt Ltd","3.0","1.8"
"123823121","RSA Architecture & Design","",""
"124878837","Riverbed Technology, Inc.","42.0","3.7"
"123917003","Ideagen","25.0","2.4"
"124135596","Perceptyne Robots","",""
"5601516","Stockx","11.0","3.1"
"5477136","Flobiz A Unit Of Valorem Stack","152.0","3.4"
"4128710","Signzy","144.0","2.9"
"2355898","ADM","",""
"124368610","Daniel J. Edelman Holdings, Inc.","63.0","3.8"
"3125706","Edelman","63.0","3.8"
"124677394","Chrysalisis Services","",""
"3884216","Atree","9.0","4.9"
"3125762","Unity Technologies","9.0","3.6"
"1617046","First American","1606.0","3.5"
"125082893","Horizon Champions Club (r)","",""
"125041507","Hindsol Software","7.0","4.9"
"124804829","Micelio Motors","3.0","4.8"
"125068865","Web Anatomy","",""
"3764120","Rego","6.0","3.8"
"124819875","Istos Medical","",""
"5211274","Control Products","",""
"5507094","Calix","123.0","4.2"
"123692725","Mariadb","2.0","3.4"
"5710204","MitKat","26.0","4.3"
"124398354","Lightfury Games","",""
"6082538","Kroll","195.0","3.5"
"4419730","Earnin","",""
"3125480","THE Scalers","32.0","3.7"
"6159754","Clinchoice","110.0","4.0"
"124025222","Ta3s","6.0","4.9"
"124664772","Inxite Out","16.0","4.3"
"125074093","Vanguard Business Group","",""
"3939602","H3 Technologies","6.0","3.4"
"3190326","Cowrks","55.0","3.6"
"124094100","PLM Indishtech","44.0","4.1"
"749735","Stratogent","103.0","3.3"
"6867307","Ambition Consultancy Services","2.0","5.0"
"124328660","Pravagas Career Solutions","",""
"594095","Herman Miller","130.0","4.3"
"2947770","EAI Systems","9.0","4.5"
"6701469","Fournxt","14.0","3.2"
"7067319","Telcosvcs","5.0","2.0"
"5600286","Sidgs Digisol","83.0","2.7"
"123998490","Orangesiri","",""
"7129204","Crowdstrike","95.0","4.0"
"124632078","Updraftplus","",""
"407389","Royal Cyber","170.0","3.3"
"124646344","withRemote","",""
"5859570","Thoucentric","131.0","3.8"
"123848659","Qift Solutech","",""
"124258768","Cresurge","4.0","4.6"
"125120853","Srikanth Associates","",""
"1403046","Roedl Partner","26.0","3.0"
"76577","Bonace Engineers","",""
"7097009","Savino Del Bene Freight Forwarders","51.0","1.7"
"2150420","Hirexa Solutions","",""
"123963309","Valuenect Solutions Llp","",""
"685795","NCL Industries","492.0","3.8"
"1096378","Xitadel","106.0","3.8"
"3974546","Safearth Clean Technologies","6.0","4.3"
"5225470","Dhira Software Labs","12.0","3.0"
"125120225","Reccon Jobs","",""
"124776817","Growwcap Fintech","",""
"123768043","Sacumen","23.0","3.2"
"123782356","BHADRA Group","4.0","5.0"
"3482494","Regal Vacations","8.0","3.5"
"2767506","Bioplus Life Sciences","104.0","3.5"
"5548550","Technosys Integrated Solutions","16.0","3.1"
"11839","Star Worldwide Group","18.0","3.1"
"125099541","Zenwave Solutions","",""
"646037","Hy - Gro Chemicals Pharmtek Pvt. Ltd.","184.0","3.7"
"4062402","Gopalan Enterprises","158.0","4.1"
"5231538","NxDT","",""
"3571282","Capital Small Finance Bank","336.0","3.6"
"9884","VIATRIS","3553.0","4.1"
"124239976","N-ix","",""
"6532450","Sai Silks Kalamandir","53.0","4.1"
"3455584","Miraki Tech","21.0","4.2"
"124568982","Shravanthi Constructions","",""
"2219878","Sunstream","13.0","4.8"
"124718079","Thangiv Private Limited","",""
"125117125","Easy Deal Properties Services Pvt Ltd","",""
"1390152","Accusaga Information Technologies Pvt. Ltd.","5.0","4.4"
"124103234","Workis Solution","",""
"5698286","Proarch It Solutions","67.0","3.6"
"1392252","Uniheights Interio","4.0","4.9"
"5991290","Aderant","3.0","3.4"
"2550124","Vassar Labs IT  Solutions (Product )","49.0","2.2"
"742123","USM Business Systems","94.0","3.5"
"123736813","Almond House","14.0","4.7"
"124661094","Sandhata Technologies Private Limited","52.0","3.9"
"123867785","Varsal-terra Technology","",""
"123951767","Beyond Refund","",""
"1879700","Quantiphi Analytics Solutions","897.0","3.1"
"5026816","Stamford Technology","",""
"124725827","Jaydu","14.0","4.0"
"123737029","Monarch Tractor","11.0","3.1"
"7496","Avantel","102.0","4.0"
"124230068","Vedya Labs","3.0","3.8"
"124093566","Cataler","36.0","3.5"
"6061922","Autodesk","262.0","4.0"
"125089363","Vilje Tech","",""
"124908023","Progressix Construction","",""
"602963","3SG Medical Placements","",""
"7028187","Quant Cloud","",""
"5354714","Cloudifyops","28.0","3.8"
"1250496","Uniphore Software Systems","100.0","3.2"
"123896597","Anjusmriti Educare Llp","",""
"123783135","Hiring Roots Llp","",""
"124329658","OTP Talenaqua","",""
"125018523","Talentforge Hr","",""
"6914643","BGK & Co","8.0","4.8"
"125078757","Sampangreality And Infrastructure","",""
"14617","BR Raysoft","",""
"124257576","Curateq Biologics","130.0","3.5"
"2787158","Bhima Gold Pvt Ltd","180.0","4.1"
"751559","Aarvee Engineering","3.0","2.7"
"5455786","ANSR","46.0","3.2"
"125119627","Kushal Agarwal","",""
"1512294","Andhra Paper","198.0","3.8"
"531293","K L University","342.0","3.7"
"1106904","Madox Technologies","43.0","4.4"
"124692612","Thoughtful Institute Of Innovative Solutions","",""
"124126156","IT Jobs Net","",""
"6025752","Staedean Solutions","3.0","4.0"
"6534070","Renewsys India","235.0","4.1"
"6651549","Cloudshine","",""
"3021454","Kryon Knowledge Works","28.0","4.4"
"6005938","CSC E-governance Services India Limited","651.0","3.8"
"868954","Hi-q Design & Detailing","23.0","2.8"
"123816255","Synclovis Systems Pvt Ltd","14.0","3.6"
"2564772","AigilxHealth","10.0","3.8"
"837565","Saroha Global Search","",""
"5947194","Finadvantage Consulting","112.0","4.1"
"125119179","Smart Learn Solutions","",""
"1408942","Systhink Technologies","4.0","2.9"
"3207058","Vydehi Institute of Medical Sciences and Research Centre","",""
"5400784","People Combine Business Initiatives","",""
"124271642","Highbrow Technology Inc","16.0","3.4"
"124297440","Chint India Energy","",""
"124304076","Nomiso","",""
"6784663","Switchgear And Control Technics","59.0","3.8"
"124310032","SP Tech Team Private Limited","",""
"124680234","Staffingly Outsourcing Services","",""
"124465830","YRK Constructions","",""
"124584808","Placementship In","",""
"4490882","Rukma Plastics","2.0","4.9"
"1594382","Agiliad","",""
"6024892","Kotson It Solutions","",""
"4983698","Denken","69.0","3.8"
"844531","Amiti Software Technologies","71.0","4.2"
"124296286","iCertifi Global Approvals","",""
"514373","SVC Co operative Bank","288.0","4.0"
"123865793","Kurtz Ersa","",""
"744999","Rajarajeshware Builddcon","20.0","3.5"
"7130956","Ibasis","34.0","2.8"
"123485027","Anuvega Technologies","9.0","4.1"
"3294566","Veripark","50.0","3.3"
"4078980","Solix Technologies","50.0","3.6"
"225230","Kongovi","12.0","4.4"
"4737870","Krypton India Solutions","18.0","3.9"
"5293984","Kunskapsskolan Eduventures","21.0","3.8"
"125109029","Simpliforge 3-d Creation","2.0","2.6"
"1428500","Zentech Info Solutions","20.0","2.9"
"4779216","Platform 3","44.0","4.1"
"743845","Karachi Bakery","88.0","3.3"
"124250528","Pravarsha Dairy","3.0","1.2"
"124267620","Nurturing Nexis Hr Consulting Llp","",""
"125105095","Leading Edge","5.0","2.5"
"125104857","Leaftouch Products","",""
"6626076","International Institute Of Business Studies","10.0","3.6"
"125095949","Covation Biomaterials","",""
"720956","Paradigm Integrated Facility Services","72.0","3.7"
"4248","Human Resources Consultants Delhi","",""
"124813227","Wise Payments","2.0","1.4"
"3118932","La Elan Spa & Salon","",""
"1858418","NVT Quality Lifestyle ","19.0","3.8"
"124298058","Brontoboost","",""
"1753260","Techwish Gts","7.0","3.5"
"124824615","Malik Group","",""
"123621339","Invest Advise","19.0","4.1"
"1016428","Codeforce 360","80.0","3.9"
"2857712","Opsis Consulting India","",""
"6865789","PR Talent Hunters","",""
"123828281","Mach Aero","5.0","3.7"
"6201084","Novastrid It Ventures","8.0","3.9"
"2157186","Healthplix Technologies","168.0","3.0"
"5780870","Standalone It Solutions","20.0","4.1"
"3040338","Criticalriver","135.0","3.3"
"123621283","Lead Training And Corporate Solutions","",""
"3727204","Vimal Fire Controls","71.0","2.9"
"4804684","Avin Systems","75.0","3.4"
"1358098","Acufore India","25.0","4.4"
"2431806","Genworks Health","203.0","3.2"
"6694687","Ankr Consulting","15.0","4.8"
"4984938","GTN Industries","130.0","4.0"
"6333954","I-qode Digital Solutions","",""
"123958025","GIG Education Trust","",""
"124182164","Nuvo Aeon Diamond And Jewellery Llp","10.0","2.0"
"1667996","Aeries Technology","373.0","3.2"
"3726336","Medicoplacements","",""
"2271188","Hetero Healthcare","570.0","3.7"
"615865","Medi Analytika","",""
"125085083","Mexora Wellness","",""
"1132282","AA Dukaan Financial Services (bankbazaa    R.com)","616.0","3.3"
"754162","The Young Designers","4.0","3.5"
"5250344","Lokal","129.0","3.6"
"3318360","Huron","300.0","3.7"
"125077083","Panache De Interiors","",""
"124456906","Nia Health","2.0","4.7"
"158202","CCS Computers","148.0","4.0"
"4294540","Susheela Group","2.0","4.9"
"124524886","Lumine Software Solutions","8.0","2.0"
"5065646","Preusse Powertrain Innovations","3.0","1.0"
"5303846","Peloton","23.0","4.0"
"3508454","Cdymax India Pharma","99.0","3.3"
"7032483","Bellissimo Ventures","",""
"124893877","Aakruthi Properties","",""
"2575736","Merlinhawk Aerospace","33.0","3.4"
"124560526","Constructal Coimbatore","",""
"3088802","Victory International","",""
"52887","20 Microns","119.0","4.1"
"2650500","Clearmedi Healthcare","59.0","4.3"
"124492120","Classic Tools","4.0","3.5"
"2136424","Reckon Hr Consulting","",""
"2671330","Incise Infotech","53.0","3.5"
"123670665","Rank Projects And Development","39.0","3.6"
"842969","Nirala Infratech","65.0","3.5"
"3852800","Jobs Thinker","",""
"1084200","Apex Consultants","",""
"124279436","The Partners","",""
"124404836","Dew Drops Laboratories","",""
"2571728","Josts Engineering","69.0","3.7"
"125127053","Rimt World School( A Unit Of The Gurukul Charitable Education Society)","2.0","2.8"
"117627","Venus Placement Services","",""
"1581612","Plasti Surge","25.0","3.8"
"125135229","Squarefeet","7.0","2.1"
"124956035","Uniskill Learning","",""
"123509835","Brainhunt Ventures","",""
"125135179","GRC Auto Carriers","",""
"125132211","Darc Advance Learning","",""
"4113804","Resaiki","",""
"124867143","Mycleaners Solutions","",""
"125135127","Oblong Asia","",""
"124711489","THE Hr Geeks","",""
"6698407","Galamo Environ Solutions","2.0","5.0"
"125133965","Atharva Construction","4.0","2.2"
"124394944","Goodlives Oil Mill","",""
"38411","Forstaffing - Executive Search Firm","",""
"125135055","Biosynk","",""
"125135003","Ashish Bhadoria","",""
"125005603","Sarans Hospitals","",""
"125132173","Marketing Genius","",""
"125134965","Chhaya Development Services","",""
"125134659","Dentwin India","",""
"125042395","Mora Impex","",""
"124865867","The Kaurs","",""
"526437","Deco De Trend","30.0","1.9"
"6393534","SHOMED REMEDIES LLP","121.0","4.0"
"125134931","Iiag Jyotish Sansthan","",""
"5843812","Imitr Hr Consulting Services","",""
"5786386","Achievant Services","",""
"125134895","House Of Finance","",""
"5005254","Staffice Global","",""
"3191404","Trion Consultancy Services","",""
"7024891","Dreamworld Solutions","5.0","4.9"
"18871","Profile Hr Consultants","",""
"124677968","Wahni It Solutions","",""
"125134263","Jaivik International","",""
"124056578","Maxaix","",""
"48943","Vision Unlimited","",""
"6628762","Insights Opinion","39.0","4.2"
"3950556","Bigwig Ship Management","",""
"1051206","People Resources","",""
"125134797","Fakhruddin Properties","",""
"124619522","Digicaptain Technologies","",""
"1636930","Sps Intrad","",""
"5170984","Firstchoice Advertising","6.0","4.3"
"5038638","Ugraya Foods","32.0","3.9"
"123607827","Sri Sai Overseas Recruitments","",""
"125018181","karthik@kapinstitute.com","",""
"6269220","MG Creative Noida","",""
"5673872","Wonderworks","27.0","4.5"
"124944423","Codemech Solutions","2.0","2.8"
"4694484","Sahyadhri Logistics","17.0","4.3"
"125028411","Rams Real Estates Limited","",""
"124553560","Scholarmove","",""
"124824191","SRP OIL PVT LTD","2.0","4.8"
"780330","Media Search Group","56.0","4.6"
"125134027","Iron Logic","2.0","5.0"
"1100994","Vade Mecum Consulting","",""
"6725549","Mildstone Plaster OPC PVT LTD","58.0","3.1"
"6226834","Greendot Health Foods","116.0","4.4"
"125132149","SPN Propservices Llp","6.0","1.5"
"124756797","Manav Rachna International School","129.0","3.7"
"123573901","Jpw Infratech","44.0","3.7"
"3397852","Orbit Techsol India","170.0","3.8"
"6343188","Capthical Hub","3.0","3.9"
"3719148","Tirupati Sales","27.0","3.7"
"5112736","Gopal Lifesciences","38.0","2.8"
"124053402","Root And Soil","",""
"3000152","Foursis Technical Solution","",""
"2327934","Vineet Kathuria","",""
"827203","Blue Consulting","106.0","3.9"
"2614488","White Orange Consultancy","",""
"124894125","Bamdev","",""
"125073747","HM Job Consultancy","",""
"2076026","S V Plastochem","2.0","5.0"
"125134521","Infinity Bpo Services","2.0","4.0"
"125129597","Zeus Infinity","",""
"124829435","Foremost Marbles","2.0","1.0"
"125134493","Amol Sudhakar Patil","",""
"4003240","THE Career Destination","",""
"125099049","Blippar India","3.0","1.1"
"125133803","Aniltech Fabricators","2.0","1.0"
"124705028","Jobox Hire","",""
"6695491","a2z Youthsolution","",""
"6868771","Sheows","2.0","4.9"
"124434908","Brainy Pay Technologies","",""
"125134385","Nucleus Hotels And Resorts","3.0","4.8"
"4989568","Chemical  Construction Co","",""
"124511792","Profit Solutions","",""
"4295834","Amax Placement Services","",""
"123509877","Vrinsoft Technology .","165.0","4.7"
"123863051","Infinity Career Connect","",""
"124899231","Atriq Global Pvt.ltd.","",""
"124879825","Nimara Ventures","",""
"125130777","Limited Life A School Of Attitude And Values Private","",""
"759351","TAEHWA","86.0","3.3"
"1420866","Ceigall","123.0","3.3"
"2190174","MAT Holdings","147.0","4.0"
"1919200","Silverskills","288.0","3.6"
"3692022","Daksh Manpower And Management Services","",""
"5606866","Dentcare Dental Lab","118.0","3.8"
"1137096","Pinnacle Teleservices","45.0","3.6"
"6746591","Aspirit Vision Solutions","",""
"125133629","Nextacs Education Technology Llp","",""
"5811774","Chanlong Manufacturing And Trading","5.0","2.6"
"7141919","Find My Hostel","",""
"124075322","Olyx Global Hr","",""
"123657103","Stockarea (Meinigar Technologies)","",""
"123996704","ANK","11.0","3.5"
"1016954","Ihdp Home Interiors Export Parks","23.0","4.0"
"3776174","SAI CORPORATION","131.0","3.4"
"5305172","Altos","118.0","3.7"
"125134211","Swarnkar Properties","",""
"124852875","I Mates Consultants","",""
"4166176","Prakash Labels","16.0","3.4"
"125133875","resourceh44@gmail.com","2.0","3.6"
"124745071","Sigloba Rebar Engineering Consultancy Private Limi Ted","",""
"124733279","Millbox Studio Llp","",""
"124544074","Nexus Automation Solutions","",""
"897698","Shree Rama Multi Tech (SRMTL)","53.0","3.1"
"124498684","Embee Nextgen Services Llp","",""
"124066348","SH Square Consultants (opc) Sh Squ Are Consultants (opc) Private Limited","",""
"4082110","Tea Post Limited","36.0","4.2"
"124850171","SPN Propservices Llp","6.0","1.5"
"2759534","Sarjen","69.0","3.7"
"123887011","Pvrg Services","",""
"125132471","Styleology Unisex Salon","",""
"125075571","Crinoid Technologies","",""
"124993937","PM It Solution","3.0","4.6"
"5700122","Ambica Steels","219.0","3.7"
"124892939","Naukari Express India (opc)","",""
"4294560","Glsd Recruitment Solutions Faridabad","",""
"125133997","V K Engitech","",""
"4986866","Success Jobs Services Pune","",""
"123890339","BIG Apollo Spectra Hospitals","",""
"125133955","ABA Infrastructure","",""
"124661168","Webilius Technologies","",""
"124807885","Meditronix Sales India","",""
"124175324","Safesurge Inspection Technologies","6.0","2.4"
"907556","Tulip Elastics","19.0","2.4"
"737657","Venus Hr Consultancy Surat","",""
"125133291","Altius Foods Opc","",""
"82375","Oxford Placement","",""
"6395492","Crmk Select","",""
"5811786","Arja Technologies","8.0","3.9"
"125127809","Nandanam Infra","",""
"124428150","Aura Biotechnologies","8.0","3.6"
"123980935","Mizaj International Pvt. Ltd","",""
"124958805","Dolphin Consultants","",""
"4937558","Stellar Gastronom","7.0","4.7"
"125133657","Vishvprabha Ventures Limited","",""
"124035298","VanguardHR com","",""
"124804211","Maa Durgeshwari Metal Products","",""
"6736257","KP Reliable Technique India","60.0","3.0"
"1999756","Sonar Pins","",""
"756237","Glorious Electronics India Pvt. Ltd","34.0","4.4"
"124576244","Glan Management Consultancy","",""
"123737509","Mehta Tea","3.0","4.3"
"109673","Plan B Consulting","",""
"124274424","Nautilus Consultants","",""
"125133427","Money Tree Asset Services","",""
"5979976","Muqeem And Brothers","7.0","1.2"
"124078384","Khushi Housing Solutions","3.0","1.5"
"5093186","Vikruthi Technologies","",""
"125131601","4startups","",""
"125133517","Physiotherapy World","6.0","4.9"
"124542198","Iyans Industries","4.0","3.3"
"125088281","Resonance Hr Solutions","",""
"5403464","Logiclump Technologies","11.0","4.8"
"929088","Populux HR","",""
"124524134","Goapptiv","87.0","4.0"
"5977680","Quick Clean","22.0","3.9"
"124027058","Shasta Recruitment Solutions","",""
"3721536","Daksh Consultancy Services","",""
"124946417","Happy Connects","",""
"6955285","Jayaswathy Construction","",""
"4901258","Appscore Solutions","",""
"125090863","Vr4bim","",""
"123624855","E Magneto Engineering","",""
